央视频道,#genre#
重庆卫视,http://ipys.2288.org:8889/udp/228.1.1.35:6035$湖南联通组播
四川卫视,http://ipys.2288.org:8889/udp/228.1.1.36:6036$湖南联通组播
江西卫视,http://ipys.2288.org:8889/udp/228.1.1.38:6038$湖南联通组播
吉林卫视,http://sweetown.fun:4000/udp/239.3.1.240:8172 
湖南卫视,http://xingyang.net.cn:4000/udp/225.1.4.82:1111
湖北卫视,http://xingyang.net.cn:4000/udp/225.1.4.89:1118
四川卫视,http://xingyang.net.cn:4000/udp/225.1.4.151:1306
天津卫视,http://www.yao87.com:4022/udp/239.76.246.185:1234
湖北卫视,http://www.yao87.com:4022/udp/239.76.246.193:1234
北京卫视,http://www.yao87.com:4022/udp/239.76.253.184:9000
海南卫视,http://www.yao87.com:4022/udp/239.76.253.203:9000
广西卫视,http://www.yao87.com:4022/udp/239.76.254.54:9000
东南卫视,http://www.yao87.com:4022/udp/239.76.252.190:9000
安徽卫视,http://www.yao87.com:4022/udp/239.76.252.196:9000
吉林卫视,http://gzly.softether.net:6005/udp/239.252.220.188:5140
广西卫视,http://27.217.213.217:18888/rtp/239.253.248.40:8000
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8
江西卫视,http://59.173.243.210:9901/tsfile/live/0138_1.m3u8
吉林卫视,http://59.173.243.210:9901/tsfile/live/0116_1.m3u8
江苏卫视,http://www.yao87.com:4022/udp/239.76.246.181:1234 
东方卫视,http://www.yao87.com:4022/udp/239.76.246.186:1234 
北京卫视,http://www.yao87.com:4022/udp/239.76.246.184:1234 
四川卫视,http://www.yao87.com:4022/udp/239.76.246.91:1234 
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://114.245.189.140:10000/rtp/239.3.1.132:8012
黑龙江卫视,http://114.245.189.140:10000/rtp/239.3.1.133:8016
四川卫视,http://114.245.189.140:10000/rtp/239.3.1.29:8288
河南卫视,http://59.55.35.90:20000/hls/9/index.m3u8
湖南卫视,http://59.55.35.90:20000/hls/14/index.m3u8
河南卫视,http://59.55.35.90:20000/hls/89/index.m3u8
浙江卫视,http://59.55.35.90:20000/hls/93/index.m3u8
安徽卫视,http://117.44.39.232:20000/hls/82/index.m3u8
东南卫视,http://117.44.39.232:20000/hls/86/index.m3u8
浙江卫视,http://123.14.80.242:8888/hls/18/index.m3u8
东方卫视,http://123.14.80.242:8888/hls/19/index.m3u8
天津卫视,http://123.14.80.242:8888/hls/20/index.m3u8
北京卫视,http://123.14.80.242:8888/hls/26/index.m3u8
重庆卫视,http://115.206.161.85:8888/rtp/233.50.201.143:5140
江西卫视,http://175.9.140.238:8888/udp/239.76.245.225:1234
青海卫视,http://120.7.86.101:808/hls/38/index.m3u8
甘肃卫视,http://120.7.86.101:808/hls/42/index.m3u8
河南卫视,http://61.53.116.74:808/hls/16/index.m3u8
重庆卫视,http://123.122.162.222:19999/rtp/239.3.1.122:8160
吉林卫视,http://123.122.162.222:19999/rtp/239.3.1.240:8172
海南卫视,http://123.122.162.222:19999/rtp/239.3.1.45:8304
四川卫视,http://123.122.162.222:19999/rtp/239.3.1.29:8288
宁夏卫视,http://123.122.162.222:19999/rtp/239.3.1.46:8124
新疆卫视,http://123.122.162.222:19999/rtp/239.3.1.48:8160
甘肃卫视,http://123.122.162.222:19999/rtp/239.3.1.49:8188
云南卫视,http://221.219.101.215:8012/rtp/239.3.1.26:8108
BRTV北京卫视,http://111.199.239.209:3568/rtp/239.3.1.241:8000
深圳卫视,http://111.199.239.209:3568/rtp/239.3.1.134:8020
吉林卫视,http://111.199.239.209:3568/rtp/239.3.1.240:8172
四川卫视,http://111.199.239.209:3568/rtp/239.3.1.29:8288
三沙卫视,http://111.199.239.209:3568/rtp/239.3.1.155:4120
东方卫视,http://124.90.208.196:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://59.62.8.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.241:8000
安徽卫视,http://www.furymax.top:85/rtp/239.69.1.70:10060
江西卫视,http://www.furymax.top:85/rtp/239.69.1.126:10394
重庆卫视,http://www.furymax.top:85/rtp/239.69.1.149:10530
海南卫视,http://www.furymax.top:85/rtp/239.69.1.151:10542
四川卫视,http://www.furymax.top:85/rtp/239.69.1.169:10650
北京卫视,http://ipys.2288.org:8889/udp/228.1.1.23:6023$湖南联通组播
深圳卫视,http://ipys.2288.org:8889/udp/228.1.1.24:6024$湖南联通组播
山东卫视,http://ipys.2288.org:8889/udp/228.1.1.32:6032$湖南联通组播
辽宁卫视,http://ipys.2288.org:8889/udp/228.1.1.31:6031$湖南联通组播
河北卫视,http://ipys.2288.org:8889/udp/228.1.1.39:6039$湖南联通组播
吉林卫视,http://ipys.2288.org:8889/udp/228.1.1.119:6119$湖南联通组播
湖南卫视,http://sweetown.fun:4000/udp/239.3.1.132:8012 
东方卫视,http://sweetown.fun:4000/udp/239.3.1.136:8032 
湖北卫视,http://sweetown.fun:4000/udp/239.3.1.138:8044 
辽宁卫视,http://sweetown.fun:4000/udp/239.3.1.210:8056 
重庆卫视,http://sweetown.fun:4000/udp/239.3.1.122:8160 
深圳卫视,http://sweetown.fun:4000/udp/239.3.1.134:8020 
黑龙江卫视,http://sweetown.fun:4000/udp/239.3.1.133:8016 
河北卫视,http://gd.ikhs.cn:8880/rtp/239.254.96.113:9616
黑龙江卫视,http://xingyang.net.cn:4000/udp/225.1.4.91:1120
天津卫视,http://sunny2017.forver.one:4022/udp/239.21.1.165:5002
深圳卫视,http://www.yao87.com:4022/udp/239.76.246.188:1234
四川卫视,http://www.yao87.com:4022/udp/239.76.246.91:1234
湖南卫视,http://www.yao87.com:4022/udp/239.76.253.101:9000
河南卫视,http://www.yao87.com:4022/udp/239.76.253.202:9000
广西卫视,http://gzly.softether.net:6005/udp/239.252.219.183:5140
天津卫视,http://gzly.softether.net:6005/udp/239.252.219.187:5140
辽宁卫视,http://gzly.softether.net:6005/udp/239.252.220.62:5140
河北卫视,http://gzly.softether.net:6005/udp/239.252.220.154:5140
深圳卫视,http://27.217.213.217:18888/rtp/239.253.248.91:8000
江苏卫视,http://59.173.243.210:9901/tsfile/live/1023_1.m3u8
辽宁卫视,http://59.173.243.210:9901/tsfile/live/1029_1.m3u8
贵州卫视,http://www.yao87.com:4022/udp/239.76.245.198:1234 
湖北卫视,http://www.yao87.com:4022/udp/239.76.246.193:1234 
新疆卫视,http://114.245.189.140:10000/rtp/239.3.1.48:8160
河南卫视,http://114.245.189.140:10000/rtp/239.3.1.27:8128
青海卫视,http://114.245.189.140:10000/rtp/239.3.1.44:8184
江苏卫视,http://59.55.35.90:20000/hls/15/index.m3u8
宁夏卫视,http://59.55.35.90:20000/hls/76/index.m3u8
湖北卫视,http://59.55.35.90:20000/hls/79/index.m3u8
辽宁卫视,http://59.55.35.90:20000/hls/80/index.m3u8
北京卫视,http://59.55.35.90:20000/hls/84/index.m3u8
江苏卫视,http://117.44.39.232:20000/hls/15/index.m3u8
甘肃卫视,http://117.44.39.232:20000/hls/36/index.m3u8
青海卫视,http://117.44.39.232:20000/hls/44/index.m3u8
东方卫视,http://117.44.39.232:20000/hls/83/index.m3u8
浙江卫视,http://117.44.39.232:20000/hls/93/index.m3u8
深圳卫视,http://123.14.80.242:8888/hls/24/index.m3u8
黑龙江卫视,http://123.14.80.242:8888/hls/25/index.m3u8
江苏卫视,http://123.14.80.242:8888/hls/28/index.m3u8
辽宁卫视,http://123.14.80.242:8888/hls/30/index.m3u8
东南卫视,http://175.9.140.238:8888/udp/239.76.245.190:1234
河北卫视,http://120.7.86.101:808/hls/17/index.m3u8
天津卫视,http://120.7.86.101:808/hls/20/index.m3u8
深圳卫视,http://120.7.86.101:808/hls/21/index.m3u8
黑龙江卫视,http://120.7.86.101:808/hls/26/index.m3u8
东南卫视,http://120.7.86.101:808/hls/32/index.m3u8
宁夏卫视,http://120.7.86.101:808/hls/39/index.m3u8
新疆卫视,http://120.7.86.101:808/hls/41/index.m3u8
河南卫视,http://120.7.86.101:808/hls/43/index.m3u8
贵州卫视,http://120.7.86.101:808/hls/44/index.m3u8
江苏卫视,http://219.156.116.183:808/hls/30/index.m3u8
深圳卫视,http://123.122.162.222:19999/rtp/239.3.1.134:8020
贵州卫视,http://123.122.162.222:19999/rtp/239.3.1.149:8076
江西卫视,http://123.122.162.222:19999/rtp/239.3.1.123:8164
海南卫视,http://221.219.101.215:8012/rtp/239.3.1.45:8304
河南卫视,http://221.219.101.215:8012/rtp/239.3.1.27:8128
湖南卫视,http://111.199.239.209:3568/rtp/239.3.1.132:8012
浙江卫视,http://111.199.239.209:3568/rtp/239.3.1.137:8036
广东卫视,http://111.199.239.209:3568/rtp/239.3.1.142:8048
重庆卫视,http://111.199.239.209:3568/rtp/239.3.1.122:8160
黑龙江卫视,http://111.199.239.209:3568/rtp/239.3.1.133:8016
河北卫视,http://111.199.239.209:3568/rtp/239.3.1.148:8072
辽宁卫视,http://111.199.239.209:3568/rtp/239.3.1.210:8056
新疆卫视,http://111.199.239.209:3568/rtp/239.3.1.48:8160
内蒙古卫视,http://111.199.239.209:3568/rtp/239.3.1.43:8176
四川卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.29:8288
东南卫视,http://60.174.40.117:9901/tsfile/live/0137_1.m3u8
贵州卫视,http://111.14.181.15:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
BRTV北京卫视,http://114.254.85.117:2222/rtp/239.3.1.241:8000
湖北卫视,http://www.furymax.top:85/rtp/239.254.96.115:8664
深圳卫视,http://www.furymax.top:85/rtp/239.254.96.137:8896
广东卫视,http://www.furymax.top:85/rtp/239.254.96.140:8914
江苏卫视,http://www.furymax.top:85/rtp/239.254.96.144:8938
东方卫视,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8
广东卫视,http://ipys.2288.org:8889/udp/228.1.1.27:6027$湖南联通组播
北京卫视,http://sweetown.fun:4000/udp/239.3.1.241:8000 
江苏卫视,http://sweetown.fun:4000/udp/239.3.1.135:8028 
安徽卫视,http://sweetown.fun:4000/udp/239.3.1.211:8064 
贵州卫视,http://sweetown.fun:4000/udp/239.3.1.149:8076 
东南卫视,http://sweetown.fun:4000/udp/239.3.1.156:8148 
东南卫视,http://chj0827.cn:3838/udp/239.16.20.82:10820
辽宁卫视,http://chj0827.cn:3838/udp/239.16.20.95:10950
贵州卫视,http://sunny2017.forver.one:4022/udp/239.21.1.166:5002
河北卫视,http://www.yao87.com:4022/udp/239.76.245.199:1234
黑龙江卫视,http://www.yao87.com:4022/udp/239.76.246.200:1234
湖南卫视,http://www.yao87.com:4022/udp/239.76.245.115:1234
黑龙江卫视,http://www.yao87.com:4022/udp/239.76.253.200:9000
四川卫视,http://www.yao87.com:4022/udp/239.76.253.91:9000
湖南卫视,http://www.yao87.com:4022/udp/239.76.252.115:9000
广东卫视,http://www.yao87.com:4022/udp/239.76.252.189:9000
湖北卫视,http://pve.czjimi.com:8808/rtp/238.1.78.168:7216
云南卫视,http://gzly.softether.net:6005/udp/239.252.219.185:5140
黑龙江卫视,http://gzly.softether.net:6005/udp/239.252.219.211:5140
东方卫视,http://gzly.softether.net:6005/udp/239.252.219.229:5140
江西卫视,http://gzly.softether.net:6005/udp/239.252.220.63:5140
贵州卫视,http://140.249.29.31/tlive-test-cdn.ysp.cctv.cn/ysp/2000293303.m3u8
浙江卫视,http://59.173.243.210:9901/tsfile/live/1024_1.m3u8
东南卫视,http://www.yao87.com:4022/udp/239.76.245.190:1234 
河北卫视,http://www.yao87.com:4022/udp/239.76.245.199:1234 
浙江卫视,http://www.yao87.com:4022/udp/239.76.246.182:1234 
云南卫视,http://www.yao87.com:4022/udp/239.76.247.60:1234 
山东卫视,http://106.46.114.182:8011/tsfile/live/0131_1.m3u8
东南卫视,http://106.46.114.182:8011/tsfile/live/0137_1.m3u8
西藏卫视,http://106.46.114.182:8011/tsfile/live/0111_1.m3u8
BRTV北京卫视,http://114.245.189.140:10000/rtp/239.3.1.241:8000
浙江卫视,http://114.245.189.140:10000/rtp/239.3.1.137:8036
深圳卫视,http://114.245.189.140:10000/rtp/239.3.1.134:8020
广东卫视,http://114.245.189.140:10000/rtp/239.3.1.142:8048
天津卫视,http://114.245.189.140:10000/rtp/239.3.1.141:1234
山东卫视,http://114.245.189.140:10000/rtp/239.3.1.209:8052
湖北卫视,http://114.245.189.140:10000/rtp/239.3.1.138:8044
吉林卫视,http://114.245.189.140:10000/rtp/239.3.1.240:8172
云南卫视,http://114.245.189.140:10000/rtp/239.3.1.26:8108
宁夏卫视,http://114.245.189.140:10000/rtp/239.3.1.46:8124
广西卫视,http://114.245.189.140:10000/rtp/239.3.1.39:8300
甘肃卫视,http://114.245.189.140:10000/rtp/239.3.1.49:8188
江西卫视,http://59.55.35.90:20000/hls/3/index.m3u8
广东卫视,http://59.55.35.90:20000/hls/10/index.m3u8
北京卫视,http://59.55.35.90:20000/hls/13/index.m3u8
甘肃卫视,http://59.55.35.90:20000/hls/36/index.m3u8
新疆卫视,http://59.55.35.90:20000/hls/67/index.m3u8
安徽卫视,http://59.55.35.90:20000/hls/82/index.m3u8
东方卫视,http://59.55.35.90:20000/hls/83/index.m3u8
东南卫视,http://59.55.35.90:20000/hls/86/index.m3u8
广西卫视,http://59.55.35.90:20000/hls/87/index.m3u8
湖北卫视,http://117.44.39.232:20000/hls/79/index.m3u8
北京卫视,http://117.44.39.232:20000/hls/84/index.m3u8
安徽卫视,http://123.14.80.242:8888/hls/21/index.m3u8
山东卫视,http://123.14.80.242:8888/hls/22/index.m3u8
江西卫视,http://115.206.161.85:8888/rtp/233.50.201.145:5140
江苏卫视,http://175.9.140.238:8888/udp/239.76.246.181:1234
黑龙江卫视,http://114.245.189.113:10000/rtp/239.3.1.133:8016
江苏卫视,http://120.7.86.101:808/hls/19/index.m3u8
山东卫视,http://120.7.86.101:808/hls/22/index.m3u8
东方卫视,http://120.7.86.101:808/hls/25/index.m3u8
浙江卫视,http://120.7.86.101:808/hls/27/index.m3u8
安徽卫视,http://120.7.86.101:808/hls/28/index.m3u8
广西卫视,http://120.7.86.101:808/hls/33/index.m3u8
吉林卫视,http://120.7.86.101:808/hls/34/index.m3u8
内蒙古卫视,http://120.7.86.101:808/hls/37/index.m3u8
青海卫视,http://120.7.86.91:808/hls/38/index.m3u8
广西卫视,http://123.122.162.222:19999/rtp/239.3.1.39:8300
广西卫视,http://221.219.101.215:8012/rtp/239.3.1.39:8300
山东卫视,http://111.199.239.209:3568/rtp/239.3.1.209:8052
海南卫视,http://111.199.239.209:3568/rtp/239.3.1.45:8304
宁夏卫视,http://111.199.239.209:3568/rtp/239.3.1.46:8124
浙江卫视,http://60.174.40.117:9901/tsfile/live/1031_1.m3u8
四川卫视,http://60.174.40.117:9901/tsfile/live/0123_1.m3u8
贵州卫视,http://60.174.40.117:9901/tsfile/live/0120_1.m3u8
安徽卫视,http://58.57.21.166:9901/tsfile/live/0130_1.m3u8
青海卫视,http://58.57.21.166:9901/tsfile/live/0140_1.m3u8
山东卫视,http://pwd.unnas.top:4000/rtp/239.253.92.207:8109 
河南卫视,http://pwd.unnas.top:4000/rtp/239.253.92.137:6144 
贵州卫视,http://chj0827.cn:3838/udp/239.16.20.81:10810
四川卫视,http://chj0827.cn:3838/udp/239.16.20.86:10860
海南卫视,http://chj0827.cn:3838/udp/239.16.20.97:10970
东南卫视,http://sunny2017.forver.one:4022/udp/239.21.1.113:5002
湖南卫视,http://sunny2017.forver.one:4022/udp/239.21.1.18:5002
广东卫视,http://www.yao87.com:4022/udp/239.76.245.189:1234
江苏卫视,http://www.yao87.com:4022/udp/239.76.246.181:1234
东方卫视,http://www.yao87.com:4022/udp/239.76.246.186:1234
吉林卫视,http://www.yao87.com:4022/udp/239.76.246.201:1234
重庆卫视,http://www.yao87.com:4022/udp/239.76.253.92:9000
甘肃卫视,http://www.yao87.com:4022/udp/239.76.253.94:9000
河北卫视,http://www.yao87.com:4022/udp/239.76.252.199:9000
天津卫视,http://gzly.softether.net:6005/udp/239.252.220.61:5140
湖南卫视,http://gzly.softether.net:6005/udp/239.252.219.201:5140
广东卫视,http://gzly.softether.net:6005/udp/239.252.219.213:5140
东南卫视,http://gzly.softether.net:6005/udp/239.252.220.82:5140
重庆卫视,http://gzly.softether.net:6005/udp/239.252.220.94:5140
天津卫视,http://www.yao87.com:4022/udp/239.76.246.185:1234 
河南卫视,http://www.yao87.com:4022/udp/239.76.246.202:1234 
海南卫视,http://www.yao87.com:4022/udp/239.76.246.203:1234 
浙江卫视,http://223.112.219.174:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://106.46.114.182:8011/tsfile/live/0130_1.m3u8
江苏卫视,http://114.245.189.140:10000/rtp/239.3.1.135:8028
浙江卫视,http://59.55.35.90:20000/hls/16/index.m3u8
广东卫视,http://117.44.39.232:20000/hls/10/index.m3u8
浙江卫视,http://117.44.39.232:20000/hls/16/index.m3u8
吉林卫视,http://117.44.39.232:20000/hls/78/index.m3u8
辽宁卫视,http://117.44.39.232:20000/hls/80/index.m3u8
河南卫视,http://123.14.80.242:8888/hls/17/index.m3u8
三沙卫视,http://114.245.189.113:10000/rtp/239.3.1.155:4120
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
湖南卫视,http://120.7.86.101:808/hls/18/index.m3u8
广东卫视,http://120.7.86.101:808/hls/23/index.m3u8
北京卫视,http://120.7.86.101:808/hls/24/index.m3u8
四川卫视,http://120.7.86.101:808/hls/30/index.m3u8
重庆卫视,http://120.7.86.101:808/hls/31/index.m3u8
西藏卫视,http://120.7.86.101:808/hls/40/index.m3u8
云南卫视,http://120.7.86.101:808/hls/45/index.m3u8
辽宁卫视,http://120.7.86.101:808/hls/48/index.m3u8
广东卫视,http://14.155.227.6:8888/hls/25/index.m3u8
广西卫视,http://120.7.86.91:808/hls/33/index.m3u8
湖南卫视,http://123.122.162.222:19999/rtp/239.3.1.132:8012
辽宁卫视,http://123.122.162.222:19999/rtp/239.3.1.210:8056
东南卫视,http://123.122.162.222:19999/rtp/239.3.1.156:8148
内蒙古卫视,http://123.122.162.222:19999/rtp/239.3.1.43:8176
BRTV北京卫视,http://221.219.101.215:8012/rtp/239.3.1.241:8000
东方卫视,http://221.219.101.215:8012/rtp/239.3.1.136:8032
天津卫视,http://221.219.101.215:8012/rtp/239.3.1.141:1234
河北卫视,http://221.219.101.215:8012/rtp/239.3.1.148:8072
湖北卫视,http://221.219.101.215:8012/rtp/239.3.1.138:8044
贵州卫视,http://221.219.101.215:8012/rtp/239.3.1.149:8076
江西卫视,http://221.219.101.215:8012/rtp/239.3.1.123:8164
四川卫视,http://221.219.101.215:8012/rtp/239.3.1.29:8288
新疆卫视,http://221.219.101.215:8012/rtp/239.3.1.48:8160
西藏卫视,http://221.219.101.215:8012/rtp/239.3.1.47:8164
青海卫视,http://221.219.101.215:8012/rtp/239.3.1.44:8184
云南卫视,http://111.199.239.209:3568/rtp/239.3.1.26:8108
北京卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.241:8000
吉林卫视,http://111.14.181.15:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://223.112.219.174:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.183:5146
黑龙江卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.124:5146
东方卫视,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.98:5146
江西卫视,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.219:5146
湖北卫视,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.93:5146
辽宁卫视,http://cysan.gzcy020.com.cn:50000/rtp/239.77.0.123:5146
黑龙江卫视,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.6:5146
四川卫视,http://cysan.gzcy020.com.cn:50000/rtp/239.77.1.215:5146
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8
北京卫视,http://58.57.21.166:9901/tsfile/live/0122_1.m3u8
深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8
浙江卫视,http://pwd.unnas.top:4000/rtp/239.253.92.90:8020 
北京卫视,http://pwd.unnas.top:4000/rtp/239.253.92.87:8014 
深圳卫视,http://pwd.unnas.top:4000/rtp/239.253.92.86:8017 
广东卫视,http://pwd.unnas.top:4000/rtp/239.253.92.206:8108 
江西卫视,http://sweetown.fun:4000/udp/239.3.1.123:8164 
深圳卫视,http://chj0827.cn:3838/udp/239.16.20.77:10770
广西卫视,http://chj0827.cn:3838/udp/239.16.20.84:10840
吉林卫视,http://chj0827.cn:3838/udp/239.16.20.94:10940
安徽卫视,http://sunny2017.forver.one:4022/udp/239.21.1.159:5002
黑龙江卫视,http://sunny2017.forver.one:4022/udp/239.21.1.91:5002
山东卫视,http://www.yao87.com:4022/udp/239.76.253.195:9000
云南卫视,http://www.yao87.com:4022/udp/239.76.254.60:9000
北京卫视,http://gzly.softether.net:6005/udp/239.252.219.206:5140
海南卫视,http://36.248.137.69:60033/tsfile/live/1009_1.m3u8
辽宁卫视,http://123.163.55.234:9901/tsfile/live/0121_1.m3u8
山东卫视,http://140.249.29.31/tlive-test-cdn.ysp.cctv.cn/ysp/2000294803.m3u8
河南卫视,http://140.249.29.31/tlive-test-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
安徽卫视,http://121.27.126.103:809/hls/29/index.m3u8
四川卫视,http://121.27.126.103:809/hls/31/index.m3u8
辽宁卫视,http://www.yao87.com:4022/udp/239.76.245.197:1234 
